root_cause_id,scenario_id,answer,fault_type_cn,root_cause_description,suggested_action,mean_rsrp,mean_sinr,mean_throughput_mbps,mean_rb_num,mean_gps_speed_kmh
RC_ID_QT8QVMGJ93,ID_QT8QVMGJ93,C1,信号中断/覆盖退化,服务小区下倾角过大，远端弱覆盖,复核服务小区下倾角，优化远端覆盖。,-82.056,6.048,628.547,205.43,19.4
RC_ID_97BW356B8X,ID_97BW356B8X,C2,信号中断/覆盖退化,服务小区覆盖距离超过 1 km，越区覆盖,检查越区覆盖，调整功率、方位角或切换边界。,-80.499,21.093,728.698,207.166,22.8
RC_ID_8BKNS4X9GK,ID_8BKNS4X9GK,C3,信道干扰,邻区提供更高吞吐,优化邻区关系和切换策略，降低强邻区抢占影响。,-79.303,23.928,868.976,203.783,22
RC_ID_IPUXY994OY,ID_IPUXY994OY,C5,基站故障,频繁切换降低性能,调整切换门限、迟滞和定时器，减少频繁切换。,-85.859,21.8,622.746,203.884,25.1
RC_ID_DDPP222C42,ID_DDPP222C42,C8,带宽不足,平均调度 RB 低于 160 影响吞吐,检查 RB 调度资源，评估扩容或负载均衡。,-85.311,10.097,528.365,162.0495,17.2
RC_ID_3LIZ3UVNUZ,ID_3LIZ3UVNUZ,C5,基站故障,频繁切换降低性能,调整切换门限、迟滞和定时器，减少频繁切换。,-84.56,10.856,599.701,190.33,25
RC_ID_9E4JJCAV00,ID_9E4JJCAV00,C4,信道干扰,非共站同频邻区导致严重重叠覆盖,处理同频重叠覆盖，优化频点、功率和覆盖边界。,-82.871,12.325,615.173,197.706,25.9
RC_ID_OVB0B437BM,ID_OVB0B437BM,C3,信道干扰,邻区提供更高吞吐,优化邻区关系和切换策略，降低强邻区抢占影响。,-79.903,8.477,781.887,193.861,21.7
RC_ID_FO3PRKCGWI,ID_FO3PRKCGWI,C1,信号中断/覆盖退化,服务小区下倾角过大，远端弱覆盖,复核服务小区下倾角，优化远端覆盖。,-88.608,17.967,674.332,208.236,17.7
RC_ID_1GGNI0TNSM,ID_1GGNI0TNSM,C4,信道干扰,非共站同频邻区导致严重重叠覆盖,处理同频重叠覆盖，优化频点、功率和覆盖边界。,-83.795,8.577,932.424,201.127,23.4
RC_ID_CEPVEZ8ZMZ,ID_CEPVEZ8ZMZ,C2,信号中断/覆盖退化,服务小区覆盖距离超过 1 km，越区覆盖,检查越区覆盖，调整功率、方位角或切换边界。,-85.279,20.241,816.188,203.725,19.8
RC_ID_I3160UQ5KX,ID_I3160UQ5KX,C2,信号中断/覆盖退化,服务小区覆盖距离超过 1 km，越区覆盖,检查越区覆盖，调整功率、方位角或切换边界。,-83.716,17.02,1146.496,195.157,13.9
RC_ID_C318FPVH4E,ID_C318FPVH4E,C7,信号中断/覆盖退化,车速超过 40 km/h 影响吞吐,结合高速移动场景优化移动性和覆盖连续性。,-81.653,2.989,688.67,208.543,35.9
RC_ID_E2E2EFHUM2,ID_E2E2EFHUM2,C8,带宽不足,平均调度 RB 低于 160 影响吞吐,检查 RB 调度资源，评估扩容或负载均衡。,-82.597,10.49,694.975,163.4435,18.4
RC_ID_TB0AYV90PV,ID_TB0AYV90PV,C4,信道干扰,非共站同频邻区导致严重重叠覆盖,处理同频重叠覆盖，优化频点、功率和覆盖边界。,-84.898,15.383,625.299,199.198,13.1
RC_ID_LFDIJTRD52,ID_LFDIJTRD52,C2,信号中断/覆盖退化,服务小区覆盖距离超过 1 km，越区覆盖,检查越区覆盖，调整功率、方位角或切换边界。,-81.402,7.764,690.079,200.266,17.5
RC_ID_L7MAVBLH9Q,ID_L7MAVBLH9Q,C3,信道干扰,邻区提供更高吞吐,优化邻区关系和切换策略，降低强邻区抢占影响。,-82.665,4.645,914.059,198.369,18.9
RC_ID_H8WUHK7CL7,ID_H8WUHK7CL7,C1,信号中断/覆盖退化,服务小区下倾角过大，远端弱覆盖,复核服务小区下倾角，优化远端覆盖。,-89.016,21.57,612.189,193.159,16.6
RC_ID_PPS1F8076M,ID_PPS1F8076M,C5,基站故障,频繁切换降低性能,调整切换门限、迟滞和定时器，减少频繁切换。,-83.888,8.217,666.702,210.186,16.8
RC_ID_NYCNZYW54U,ID_NYCNZYW54U,C5,基站故障,频繁切换降低性能,调整切换门限、迟滞和定时器，减少频繁切换。,-79.061,15.24,709.568,206.798,19.4
RC_ID_H8Z0ZCEO86,ID_H8Z0ZCEO86,C6,信道干扰,邻区和服务小区 PCI mod 30 相同导致干扰,重新规划 PCI，消除 PCI mod 30 冲突。,-83.437,4.12,712.502,205.222,27.2
RC_ID_KNORB3PGJP,ID_KNORB3PGJP,C1,信号中断/覆盖退化,服务小区下倾角过大，远端弱覆盖,复核服务小区下倾角，优化远端覆盖。,-83.377,23.108,957.78,189.211,18.4
RC_ID_SQI17VRX6G,ID_SQI17VRX6G,C1,信号中断/覆盖退化,服务小区下倾角过大，远端弱覆盖,复核服务小区下倾角，优化远端覆盖。,-82.251,12.26,815.971,206.711,12
RC_ID_K6SKXTOMHZ,ID_K6SKXTOMHZ,C2,信号中断/覆盖退化,服务小区覆盖距离超过 1 km，越区覆盖,检查越区覆盖，调整功率、方位角或切换边界。,-81.72,8.478,644.22,210.169,21.9
RC_ID_1RWW40GA0C,ID_1RWW40GA0C,C5,基站故障,频繁切换降低性能,调整切换门限、迟滞和定时器，减少频繁切换。,-81.542,11.217,850.051,208.43,18.5
RC_ID_1CWKWKOOEO,ID_1CWKWKOOEO,C8,带宽不足,平均调度 RB 低于 160 影响吞吐,检查 RB 调度资源，评估扩容或负载均衡。,-80.345,22.522,1080.766,168.792,18.4
RC_ID_G42Y0HBTX3,ID_G42Y0HBTX3,C3,信道干扰,邻区提供更高吞吐,优化邻区关系和切换策略，降低强邻区抢占影响。,-73.134,11.721,1099.551,209.389,20.7
RC_ID_RN4VKSGL51,ID_RN4VKSGL51,C2,信号中断/覆盖退化,服务小区覆盖距离超过 1 km，越区覆盖,检查越区覆盖，调整功率、方位角或切换边界。,-82.44,11.047,626.376,202.892,18.2
RC_ID_RJR3LJJ2NM,ID_RJR3LJJ2NM,C3,信道干扰,邻区提供更高吞吐,优化邻区关系和切换策略，降低强邻区抢占影响。,-81.822,9.889,634.488,207.671,16.9
RC_ID_55J6H1YSWT,ID_55J6H1YSWT,C7,信号中断/覆盖退化,车速超过 40 km/h 影响吞吐,结合高速移动场景优化移动性和覆盖连续性。,-83.964,7.561,648.033,201.69,34.4
RC_ID_OOA77SZ499,ID_OOA77SZ499,C6,信道干扰,邻区和服务小区 PCI mod 30 相同导致干扰,重新规划 PCI，消除 PCI mod 30 冲突。,-84.036,24.137,615.913,206.972,19.9
RC_ID_U8WP50S3DG,ID_U8WP50S3DG,C5,基站故障,频繁切换降低性能,调整切换门限、迟滞和定时器，减少频繁切换。,-83.669,6.373,570.592,205.076,15.3
RC_ID_97W25GAF9F,ID_97W25GAF9F,C1,信号中断/覆盖退化,服务小区下倾角过大，远端弱覆盖,复核服务小区下倾角，优化远端覆盖。,-90.368,27.317,765.626,210.747,25.7
RC_ID_ED39TRDL79,ID_ED39TRDL79,C6,信道干扰,邻区和服务小区 PCI mod 30 相同导致干扰,重新规划 PCI，消除 PCI mod 30 冲突。,-77.339,9.651,872.117,205.403,17.1
RC_ID_4KO7K9M8EE,ID_4KO7K9M8EE,C7,信号中断/覆盖退化,车速超过 40 km/h 影响吞吐,结合高速移动场景优化移动性和覆盖连续性。,-83.342,9.242,660.272,207.177,35.3
RC_ID_JS4NUD1M4W,ID_JS4NUD1M4W,C3,信道干扰,邻区提供更高吞吐,优化邻区关系和切换策略，降低强邻区抢占影响。,-79.977,5.046,597.125,202.529,19.1
RC_ID_CTETUHRO9S,ID_CTETUHRO9S,C8,带宽不足,平均调度 RB 低于 160 影响吞吐,检查 RB 调度资源，评估扩容或负载均衡。,-77.171,9.569,764.701,157.559,15.2
RC_ID_LOM04TXGMW,ID_LOM04TXGMW,C2,信号中断/覆盖退化,服务小区覆盖距离超过 1 km，越区覆盖,检查越区覆盖，调整功率、方位角或切换边界。,-78.423,8.525,747.947,204.725,21
RC_ID_ISV5IXCDM6,ID_ISV5IXCDM6,C3,信道干扰,邻区提供更高吞吐,优化邻区关系和切换策略，降低强邻区抢占影响。,-82.708,9.801,1001.856,209.372,14.5
RC_ID_1F73DUUMP8,ID_1F73DUUMP8,C7,信号中断/覆盖退化,车速超过 40 km/h 影响吞吐,结合高速移动场景优化移动性和覆盖连续性。,-84.839,15.557,743.725,206.474,40.3
RC_ID_UKM14SJ2NG,ID_UKM14SJ2NG,C8,带宽不足,平均调度 RB 低于 160 影响吞吐,检查 RB 调度资源，评估扩容或负载均衡。,-69.388,4.254,677.069,163.669,19.2
RC_ID_61VUQELRG3,ID_61VUQELRG3,C2,信号中断/覆盖退化,服务小区覆盖距离超过 1 km，越区覆盖,检查越区覆盖，调整功率、方位角或切换边界。,-85.972,21.353,635.785,205.182,17.5
RC_ID_FHZ542M036,ID_FHZ542M036,C2,信号中断/覆盖退化,服务小区覆盖距离超过 1 km，越区覆盖,检查越区覆盖，调整功率、方位角或切换边界。,-80.567,10.281,535.453,206.082,23.7
RC_ID_VIP7EWF9FF,ID_VIP7EWF9FF,C2,信号中断/覆盖退化,服务小区覆盖距离超过 1 km，越区覆盖,检查越区覆盖，调整功率、方位角或切换边界。,-81.227,7.168,538.815,204.449,17.3
RC_ID_Q3BZ1UXV8W,ID_Q3BZ1UXV8W,C3,信道干扰,邻区提供更高吞吐,优化邻区关系和切换策略，降低强邻区抢占影响。,-81.468,15.464,764.201,202.909,15.7
RC_ID_F99PLHU5SQ,ID_F99PLHU5SQ,C7,信号中断/覆盖退化,车速超过 40 km/h 影响吞吐,结合高速移动场景优化移动性和覆盖连续性。,-80.899,8.366,738.003,207.251,30.8
RC_ID_07A7F3KUUS,ID_07A7F3KUUS,C2,信号中断/覆盖退化,服务小区覆盖距离超过 1 km，越区覆盖,检查越区覆盖，调整功率、方位角或切换边界。,-80.886,8.559,722.925,205.991,12.3
RC_ID_G4IODD5YV4,ID_G4IODD5YV4,C4,信道干扰,非共站同频邻区导致严重重叠覆盖,处理同频重叠覆盖，优化频点、功率和覆盖边界。,-78.35,7.725,737.785,206.763,13.5
RC_ID_63CPQZT6FX,ID_63CPQZT6FX,C4,信道干扰,非共站同频邻区导致严重重叠覆盖,处理同频重叠覆盖，优化频点、功率和覆盖边界。,-85.972,15.074,930.5,210.639,19.4
RC_ID_G4NFVTAU1M,ID_G4NFVTAU1M,C7,信号中断/覆盖退化,车速超过 40 km/h 影响吞吐,结合高速移动场景优化移动性和覆盖连续性。,-82.035,8.22,742.545,203.289,35.9
RC_ID_JZT7X5Q8NG,ID_JZT7X5Q8NG,C8,带宽不足,平均调度 RB 低于 160 影响吞吐,检查 RB 调度资源，评估扩容或负载均衡。,-85.076,24.087,640.596,159.1385,16.2
RC_ID_NJOVLWH3F2,ID_NJOVLWH3F2,C5,基站故障,频繁切换降低性能,调整切换门限、迟滞和定时器，减少频繁切换。,-88.071,10.182,687.066,207.417,23.1
RC_ID_0725NM0176,ID_0725NM0176,C1,信号中断/覆盖退化,服务小区下倾角过大，远端弱覆盖,复核服务小区下倾角，优化远端覆盖。,-88.331,18.852,954.663,210.353,25.3
RC_ID_X10RAE6LLH,ID_X10RAE6LLH,C4,信道干扰,非共站同频邻区导致严重重叠覆盖,处理同频重叠覆盖，优化频点、功率和覆盖边界。,-76.305,15.716,948.51,204.202,16.6
RC_ID_OP4RB631ZB,ID_OP4RB631ZB,C2,信号中断/覆盖退化,服务小区覆盖距离超过 1 km，越区覆盖,检查越区覆盖，调整功率、方位角或切换边界。,-87.336,11.013,607.53,205.471,20.5
RC_ID_VYDDMES832,ID_VYDDMES832,C1,信号中断/覆盖退化,服务小区下倾角过大，远端弱覆盖,复核服务小区下倾角，优化远端覆盖。,-88.311,10.097,528.365,202.627,17.2
RC_ID_0MP10AJUGS,ID_0MP10AJUGS,C2,信号中断/覆盖退化,服务小区覆盖距离超过 1 km，越区覆盖,检查越区覆盖，调整功率、方位角或切换边界。,-84.091,9.735,679.293,210.298,12.2
RC_ID_N88B6CI4MD,ID_N88B6CI4MD,C2,信号中断/覆盖退化,服务小区覆盖距离超过 1 km，越区覆盖,检查越区覆盖，调整功率、方位角或切换边界。,-81.996,5.849,1000.626,207.458,16.9
RC_ID_AE9VSROK07,ID_AE9VSROK07,C1,信号中断/覆盖退化,服务小区下倾角过大，远端弱覆盖,复核服务小区下倾角，优化远端覆盖。,-84.639,10.587,729.278,205.841,23.7
RC_ID_TMCMAZJB5O,ID_TMCMAZJB5O,C7,信号中断/覆盖退化,车速超过 40 km/h 影响吞吐,结合高速移动场景优化移动性和覆盖连续性。,-84.831,18.852,954.663,210.353,41.3
RC_ID_M8OV37IY3W,ID_M8OV37IY3W,C7,信号中断/覆盖退化,车速超过 40 km/h 影响吞吐,结合高速移动场景优化移动性和覆盖连续性。,-83.7,3.874,608.809,207.216,39.5
RC_ID_3XA0B88CVN,ID_3XA0B88CVN,C5,基站故障,频繁切换降低性能,调整切换门限、迟滞和定时器，减少频繁切换。,-81.402,7.764,690.079,200.266,17.5
RC_ID_HOBJI9JDTQ,ID_HOBJI9JDTQ,C1,信号中断/覆盖退化,服务小区下倾角过大，远端弱覆盖,复核服务小区下倾角，优化远端覆盖。,-85.856,6.631,562.645,204.191,16.3
RC_ID_CUXUJIHAAP,ID_CUXUJIHAAP,C5,基站故障,频繁切换降低性能,调整切换门限、迟滞和定时器，减少频繁切换。,-81.372,8.922,657.052,208.385,20.1
RC_ID_EY542AMPBB,ID_EY542AMPBB,C3,信道干扰,邻区提供更高吞吐,优化邻区关系和切换策略，降低强邻区抢占影响。,-84.079,4.405,798.912,198.528,15.5
RC_ID_BMFDUSA050,ID_BMFDUSA050,C7,信号中断/覆盖退化,车速超过 40 km/h 影响吞吐,结合高速移动场景优化移动性和覆盖连续性。,-85.921,15.846,975.547,211.006,39.5
RC_ID_4MRKD2XZZL,ID_4MRKD2XZZL,C2,信号中断/覆盖退化,服务小区覆盖距离超过 1 km，越区覆盖,检查越区覆盖，调整功率、方位角或切换边界。,-86.404,20.638,739.002,201.644,22.2
RC_ID_JSXWM6JS76,ID_JSXWM6JS76,C8,带宽不足,平均调度 RB 低于 160 影响吞吐,检查 RB 调度资源，评估扩容或负载均衡。,-87.302,14.041,1081.132,168.837,20.1
RC_ID_KZ67Y2UMEX,ID_KZ67Y2UMEX,C4,信道干扰,非共站同频邻区导致严重重叠覆盖,处理同频重叠覆盖，优化频点、功率和覆盖边界。,-83.777,11.533,802.582,200.798,14.8
RC_ID_SOU77K10UU,ID_SOU77K10UU,C2,信号中断/覆盖退化,服务小区覆盖距离超过 1 km，越区覆盖,检查越区覆盖，调整功率、方位角或切换边界。,-86.484,20.926,601.206,197.562,15.1
RC_ID_XHX23XJB0V,ID_XHX23XJB0V,C5,基站故障,频繁切换降低性能,调整切换门限、迟滞和定时器，减少频繁切换。,-85.944,6.208,610.361,200.011,22.8
RC_ID_9ASTU0NUC2,ID_9ASTU0NUC2,C1,信号中断/覆盖退化,服务小区下倾角过大，远端弱覆盖,复核服务小区下倾角，优化远端覆盖。,-88.453,12.433,1019.289,210.815,21.2
RC_ID_UQ4AKZNGFS,ID_UQ4AKZNGFS,C2,信号中断/覆盖退化,服务小区覆盖距离超过 1 km，越区覆盖,检查越区覆盖，调整功率、方位角或切换边界。,-80.307,4.617,695.162,204.344,20
RC_ID_1B6SFLZBSM,ID_1B6SFLZBSM,C2,信号中断/覆盖退化,服务小区覆盖距离超过 1 km，越区覆盖,检查越区覆盖，调整功率、方位角或切换边界。,-84.522,7.411,1112.746,208.063,20.3
RC_ID_SVGIIEKDRX,ID_SVGIIEKDRX,C7,信号中断/覆盖退化,车速超过 40 km/h 影响吞吐,结合高速移动场景优化移动性和覆盖连续性。,-77.771,18.54,791.153,205.882,40.4
RC_ID_KGGU3M6I5A,ID_KGGU3M6I5A,C1,信号中断/覆盖退化,服务小区下倾角过大，远端弱覆盖,复核服务小区下倾角，优化远端覆盖。,-87.417,22.07,728.211,202.175,19.2
RC_ID_KPI59VTMOA,ID_KPI59VTMOA,C7,信号中断/覆盖退化,车速超过 40 km/h 影响吞吐,结合高速移动场景优化移动性和覆盖连续性。,-81.69,12.057,740.029,210.15,38.3
RC_ID_4RX7HP87FC,ID_4RX7HP87FC,C8,带宽不足,平均调度 RB 低于 160 影响吞吐,检查 RB 调度资源，评估扩容或负载均衡。,-84.865,12.349,527.804,160.1395,11.7
RC_ID_78SRPQ2QN2,ID_78SRPQ2QN2,C6,信道干扰,邻区和服务小区 PCI mod 30 相同导致干扰,重新规划 PCI，消除 PCI mod 30 冲突。,-83.585,3.117,634.395,209.01,14.2
RC_ID_WME2O2A3JW,ID_WME2O2A3JW,C3,信道干扰,邻区提供更高吞吐,优化邻区关系和切换策略，降低强邻区抢占影响。,-80.13,9.061,678.666,207.499,20.1
RC_ID_W1KITCNUB3,ID_W1KITCNUB3,C4,信道干扰,非共站同频邻区导致严重重叠覆盖,处理同频重叠覆盖，优化频点、功率和覆盖边界。,-76.93,2.42,654.077,203.041,25.4
RC_ID_DEY6T2TEQQ,ID_DEY6T2TEQQ,C2,信号中断/覆盖退化,服务小区覆盖距离超过 1 km，越区覆盖,检查越区覆盖，调整功率、方位角或切换边界。,-83.107,11.405,852.806,208.129,22.2
RC_ID_HYP2GEUOG0,ID_HYP2GEUOG0,C6,信道干扰,邻区和服务小区 PCI mod 30 相同导致干扰,重新规划 PCI，消除 PCI mod 30 冲突。,-85.972,21.353,635.785,205.182,17.5
RC_ID_IXZQMU78MO,ID_IXZQMU78MO,C4,信道干扰,非共站同频邻区导致严重重叠覆盖,处理同频重叠覆盖，优化频点、功率和覆盖边界。,-80.049,12.104,795.85,207.918,21.7
RC_ID_6XQ67Y5938,ID_6XQ67Y5938,C4,信道干扰,非共站同频邻区导致严重重叠覆盖,处理同频重叠覆盖，优化频点、功率和覆盖边界。,-79.887,4.802,674.8,196.691,16.7
RC_ID_XSILFMTML1,ID_XSILFMTML1,C8,带宽不足,平均调度 RB 低于 160 影响吞吐,检查 RB 调度资源，评估扩容或负载均衡。,-82.5,2.396,651.305,161.8165,23.6
RC_ID_3AOVIHQ4C5,ID_3AOVIHQ4C5,C4,信道干扰,非共站同频邻区导致严重重叠覆盖,处理同频重叠覆盖，优化频点、功率和覆盖边界。,-84.033,14.453,583.432,210.939,19.8
RC_ID_H641ICQ2AI,ID_H641ICQ2AI,C7,信号中断/覆盖退化,车速超过 40 km/h 影响吞吐,结合高速移动场景优化移动性和覆盖连续性。,-84.052,22.247,737.455,208.139,39.8
RC_ID_0QC619B4Q2,ID_0QC619B4Q2,C5,基站故障,频繁切换降低性能,调整切换门限、迟滞和定时器，减少频繁切换。,-84.745,6.384,730.106,206.293,19.1
RC_ID_95RIN53U8T,ID_95RIN53U8T,C4,信道干扰,非共站同频邻区导致严重重叠覆盖,处理同频重叠覆盖，优化频点、功率和覆盖边界。,-75.719,8.157,539.83,204.07,19.3
RC_ID_N0KZ1NX9ZA,ID_N0KZ1NX9ZA,C1,信号中断/覆盖退化,服务小区下倾角过大，远端弱覆盖,复核服务小区下倾角，优化远端覆盖。,-88.253,11.892,619.079,204.819,24.7
RC_ID_RQNIUM9S7T,ID_RQNIUM9S7T,C8,带宽不足,平均调度 RB 低于 160 影响吞吐,检查 RB 调度资源，评估扩容或负载均衡。,-83.859,21.027,861.719,161.602,17
RC_ID_ZGXBA03XV5,ID_ZGXBA03XV5,C1,信号中断/覆盖退化,服务小区下倾角过大，远端弱覆盖,复核服务小区下倾角，优化远端覆盖。,-82.298,13.488,685.832,205.456,18.3
RC_ID_XX736OHOTL,ID_XX736OHOTL,C6,信道干扰,邻区和服务小区 PCI mod 30 相同导致干扰,重新规划 PCI，消除 PCI mod 30 冲突。,-78.35,7.725,737.785,206.763,13.5
RC_ID_FVKBMS26ZL,ID_FVKBMS26ZL,C3,信道干扰,邻区提供更高吞吐,优化邻区关系和切换策略，降低强邻区抢占影响。,-85.972,15.074,970.5,210.639,19.4
RC_ID_BRK4IL09QH,ID_BRK4IL09QH,C3,信道干扰,邻区提供更高吞吐,优化邻区关系和切换策略，降低强邻区抢占影响。,-87.302,24.238,692.083,204.633,19.7
RC_ID_0RG90MBTBF,ID_0RG90MBTBF,C5,基站故障,频繁切换降低性能,调整切换门限、迟滞和定时器，减少频繁切换。,-84.395,8.788,926.541,209.127,19.9
RC_ID_CSDP1KQKCP,ID_CSDP1KQKCP,C2,信号中断/覆盖退化,服务小区覆盖距离超过 1 km，越区覆盖,检查越区覆盖，调整功率、方位角或切换边界。,-79.226,11.551,732.02,202.32,19.5
RC_ID_ZXBTPIO1BU,ID_ZXBTPIO1BU,C5,基站故障,频繁切换降低性能,调整切换门限、迟滞和定时器，减少频繁切换。,-73.564,23.042,1157.858,210.818,15.8
RC_ID_Z9J24SMKUV,ID_Z9J24SMKUV,C1,信号中断/覆盖退化,服务小区下倾角过大，远端弱覆盖,复核服务小区下倾角，优化远端覆盖。,-88.701,26.091,1034.038,207.945,17.3
RC_ID_HU3UUJOVNU,ID_HU3UUJOVNU,C6,信道干扰,邻区和服务小区 PCI mod 30 相同导致干扰,重新规划 PCI，消除 PCI mod 30 冲突。,-80.499,21.093,728.698,207.166,22.8
RC_ID_N7VY4WYAGD,ID_N7VY4WYAGD,C8,带宽不足,平均调度 RB 低于 160 影响吞吐,检查 RB 调度资源，评估扩容或负载均衡。,-83.848,13.263,822.625,168.1285,20
RC_ID_I2FMZ06LVP,ID_I2FMZ06LVP,C2,信号中断/覆盖退化,服务小区覆盖距离超过 1 km，越区覆盖,检查越区覆盖，调整功率、方位角或切换边界。,-84.395,8.788,926.541,209.127,19.9
RC_ID_AOVVF2JN6I,ID_AOVVF2JN6I,C5,基站故障,频繁切换降低性能,调整切换门限、迟滞和定时器，减少频繁切换。,-86.666,24.717,684.066,204.859,16.7
RC_ID_2KSF6QTS3I,ID_2KSF6QTS3I,C6,信道干扰,邻区和服务小区 PCI mod 30 相同导致干扰,重新规划 PCI，消除 PCI mod 30 冲突。,-85.889,22.399,634.862,198.663,18.2
RC_ID_WXW70DGSXQ,ID_WXW70DGSXQ,C4,信道干扰,非共站同频邻区导致严重重叠覆盖,处理同频重叠覆盖，优化频点、功率和覆盖边界。,-84.998,10.698,921.43,207.86,15.8
RC_ID_XHSCFNCI0V,ID_XHSCFNCI0V,C2,信号中断/覆盖退化,服务小区覆盖距离超过 1 km，越区覆盖,检查越区覆盖，调整功率、方位角或切换边界。,-87.196,10.312,739.015,182.624,26.3
RC_ID_ZR9RO4GT3I,ID_ZR9RO4GT3I,C3,信道干扰,邻区提供更高吞吐,优化邻区关系和切换策略，降低强邻区抢占影响。,-84.839,15.557,783.725,206.474,24.3
RC_ID_L33SYGR048,ID_L33SYGR048,C8,带宽不足,平均调度 RB 低于 160 影响吞吐,检查 RB 调度资源，评估扩容或负载均衡。,-80.496,4.771,553.159,155.9775,19.5
